0,102
0,101
0,100
1,99
1,98
1,97
1,96
1,95
1,94
1,93
1,92
1,91
1,90
1,89
1,88
0,87
1,86
1,85
1,84
1,83
1,82
1,81
1,80
1,79
1,78
1,77
1,76
1,75
1,74
1,73
0,72
1,71
1,70
1,69
1,68
1,67
1,66
1,65
0,64
0,63
0,62
1,61
0,60
1,59
1,58
1,57
1,56
1,55
1,54
1,53
1,52
1,51
1,50
1,49
1,48
1,47
1,46
1,45
1,44
1,43
1,42
1,41
1,40
1,39
1,38
1,37
0,36
1,35
0,34
0,33
0,32
0,31
1,30
0,29
0,28
1,27
1,26
1,25
0,24
1,23
0,22
0,21
2,20
1,19
0,18
1,17
1,16
1,15
1,14
1,13
1,12
0,11
1,10
1,9
1,8
1,7
1,6
1,5
1,4
1,3
0,2
0,1
